Rank,Block_name,Suspiciousness Value(Ochiai)
1,seamless_cloning_impl.cpp_computeDerivatives_347,1
1,seamless_cloning.cpp_gray_109,1
1,seamless_cloning.cpp_roi_d_100,1
1,seamless_cloning.cpp_roi_s_101,1
1,seamless_cloning.cpp_dst_mask_103,1
1,seamless_cloning.cpp_cs_mask_104,1
1,seamless_cloning.cpp_gray_105,1
1,seamless_cloning.cpp_copyTo_105,1
1,seamless_cloning.cpp_copyTo_109,1
1,seamless_cloning.cpp_src_110,1
1,seamless_cloning.cpp_zeros_91,1
1,seamless_cloning.cpp_copyTo_110,1
1,seamless_cloning.cpp_gray_110,1
1,seamless_cloning.cpp_cd_mask_112,1
1,seamless_cloning.cpp_cs_mask_113,1
1,seamless_cloning.cpp_copyTo_113,1
1,seamless_cloning.cpp_normalClone_118,1
1,seamless_cloning_impl.cpp_channels_344,1
1,seamless_cloning.cpp_CV_Assert_98,1
1,seamless_cloning.cpp_src_109,1
1,seamless_cloning.cpp_max_84,1
1,seamless_cloning.cpp_Mat_65,1
1,seamless_cloning_impl.cpp_evaluate_405,1
1,seamless_cloning.cpp_min_83,1
1,seamless_cloning.cpp_CV_INSTRUMENT_REGION_52,1
1,seamless_cloning.cpp_getMat_54,1
1,seamless_cloning.cpp_getMat_55,1
1,seamless_cloning.cpp_getMat_56,1
1,seamless_cloning.cpp_getMat_58,1
1,seamless_cloning.cpp_create_57,1
1,seamless_cloning.cpp_zeros_66,1
1,seamless_cloning.cpp_zeros_67,1
1,seamless_cloning.cpp_zeros_68,1
1,seamless_cloning.cpp_channels_70,1
1,seamless_cloning.cpp_cvtColor_71,1
1,seamless_cloning.cpp_min_81,1
1,seamless_cloning.cpp_max_82,1
2,seamless_cloning_impl.cpp_computeGradientX_267,0.707106781186548
2,seamless_cloning_impl.cpp_Point_275,0.707106781186548
2,seamless_cloning_impl.cpp_erode_275,0.707106781186548
2,seamless_cloning_impl.cpp_Scalar_274,0.707106781186548
2,seamless_cloning_impl.cpp_Kernel_273,0.707106781186548
2,seamless_cloning_impl.cpp_computeGradientY_271,0.707106781186548
2,seamless_cloning_impl.cpp_computeGradientX_270,0.707106781186548
2,seamless_cloning_impl.cpp_computeGradientY_268,0.707106781186548
2,seamless_cloning_impl.cpp_Mat_246,0.707106781186548
2,seamless_cloning_impl.cpp_initVariables_265,0.707106781186548
2,seamless_cloning_impl.cpp_cos_260,0.707106781186548
2,seamless_cloning_impl.cpp_resize_258,0.707106781186548
2,seamless_cloning_impl.cpp_cos_255,0.707106781186548
2,seamless_cloning_impl.cpp_resize_253,0.707106781186548
2,seamless_cloning_impl.cpp_Mat_249,0.707106781186548
2,seamless_cloning_impl.cpp_Mat_248,0.707106781186548
2,seamless_cloning_impl.cpp_split_295,0.707106781186548
2,seamless_cloning_impl.cpp_convertTo_277,0.707106781186548
2,seamless_cloning_impl.cpp_setTo_274,0.707106781186548
2,seamless_cloning_impl.cpp_split_296,0.707106781186548
2,seamless_cloning_impl.cpp_poissonSolver_322,0.707106781186548
